ca_finance1_cocode|ca_company_name|ca_finance1_year|ca_ann_rep_months|ca_fs_format|ca_sale_of_goods|ca_export_incentives|ca_salaries_bonus_pf|ca_long_term_borrowings|ca_curr_portion_lt_borrowings|ca_gross_fixed_ast_addn|ca_gross_intangible_assets_tot_addn|ca_gross_fixed_ast_addn|ca_cf_net_frm_op_activity|ca_export_goods
126477|LAKSHMIJI SUGAR MILLS CO. LTD.|20180331|12|IGAAP|1845.1000|NA|68.6000|1395.4000|NA|43.0000|NA|43.0000|314.7000|NA
126477|LAKSHMIJI SUGAR MILLS CO. LTD.|20190331|12|IGAAP|2249.7000|NA|70.8000|1491.2000|NA|258.3000|NA|258.3000|244.8000|NA
126477|LAKSHMIJI SUGAR MILLS CO. LTD.|20200331|12|IGAAP|3131.0000|NA|75.9000|1335.6000|NA|84.2000|NA|84.2000|103.0000|NA
126477|LAKSHMIJI SUGAR MILLS CO. LTD.|20210331|12|IGAAP|3272.8000|NA|77.2000|1099.5000|NA|40.6000|NA|40.6000|524.1000|NA
126477|LAKSHMIJI SUGAR MILLS CO. LTD.|20220331|12|IGAAP|2759.4000|NA|79.1000|1025.2000|NA|40.2000|NA|40.2000|514.0000|NA
128347|LIBERTY OIL MILLS LTD.|20170331|12|IGAAP|16344.5000|NA|256.2000|6.3000|NA|7.4000|NA|7.4000|-185.2000|NA
128347|LIBERTY OIL MILLS LTD.|20180331|12|IGAAP|16504.5000|NA|300.4000|6.1000|NA|176.8000|NA|176.8000|936.5000|NA
128347|LIBERTY OIL MILLS LTD.|20190331|12|IGAAP|17401.7000|NA|331.9000|NA|NA|106.8000|NA|106.8000|-296.4000|NA
128347|LIBERTY OIL MILLS LTD.|20200331|12|IGAAP|12927.0000|NA|319.7000|16.4000|NA|23.7000|NA|23.7000|-437.6000|NA
128347|LIBERTY OIL MILLS LTD.|20210331|12|IGAAP|3847.8000|NA|277.1000|13.2000|NA|0.7000|NA|0.7000|NA|NA
128347|LIBERTY OIL MILLS LTD.|20220331|12|IGAAP|3256.9000|NA|219.6000|9.8000|NA|0.7000|NA|0.7000|NA|NA
12845|AMBE AGRO INDS. PVT. LTD.|20170331|12|IGAAP|1541.9000|NA|13.8000|18.6000|NA|5.8000|NA|5.8000|84.1000|NA
12845|AMBE AGRO INDS. PVT. LTD.|20180331|12|IGAAP|1410.2000|NA|5.9000|17.0000|NA|NA|NA|NA|-25.1000|NA
12845|AMBE AGRO INDS. PVT. LTD.|20190331|12|IGAAP|1917.0000|NA|6.4000|20.7000|NA|NA|NA|NA|34.4000|NA
12845|AMBE AGRO INDS. PVT. LTD.|20200331|12|IGAAP|2649.5000|NA|7.3000|42.8000|NA|NA|NA|NA|-16.8000|NA
12845|AMBE AGRO INDS. PVT. LTD.|20210331|12|IGAAP|2725.8000|NA|7.6000|20.4000|NA|24.7000|NA|24.7000|123.2000|NA
128794|LINCOLN INDUSTRIES LTD.|20160331|12|IGAAP|175.0000|NA|6.3000|NA|NA|0.3000|NA|0.3000|84.1000|NA
128794|LINCOLN INDUSTRIES LTD.|20170331|12|INDAS|299.4000|NA|6.8000|NA|NA|0.2000|NA|0.2000|-5.4000|NA
128794|LINCOLN INDUSTRIES LTD.|20180331|12|INDAS|233.5000|NA|6.2000|NA|NA|NA|NA|NA|-13.8000|NA
129616|LONG ISLAND NUTRITIONALS PVT. LTD.|20180331|12|INDAS|6.3000|NA|2.7000|77.7000|NA|0.3000|NA|0.3000|-6.2000|NA
129616|LONG ISLAND NUTRITIONALS PVT. LTD.|20190331|12|INDAS|6.2000|NA|2.2000|81.3000|NA|NA|NA|NA|-3.5000|NA
129616|LONG ISLAND NUTRITIONALS PVT. LTD.|20200331|12|INDAS|3.0000|NA|3.2000|90.3000|NA|0.4000|NA|0.4000|-3.5000|NA
130481|LUXMI TEA CO. PVT. LTD.|20160331|12|IGAAP|6192.7000|438.7000|1070.5000|68.4000|NA|152.9000|NA|152.9000|715.0000|NA
130481|LUXMI TEA CO. PVT. LTD.|20170331|12|INDAS|6932.9000|447.5000|1297.4000|77.3000|14.0000|263.0000|NA|263.0000|982.9000|NA
130481|LUXMI TEA CO. PVT. LTD.|20180331|12|INDAS|7405.9000|349.4000|1326.7000|102.9000|26.4000|634.8000|NA|634.8000|903.2000|NA
130481|LUXMI TEA CO. PVT. LTD.|20190331|12|INDAS|8566.6000|NA|1777.5000|1870.5000|NA|2111.0000|62.1000|2111.0000|-1080.9000|NA
130481|LUXMI TEA CO. PVT. LTD.|20200331|12|INDAS|9544.9000|294.5000|2376.5000|4698.1000|NA|3997.1000|1836.0000|3997.1000|1065.4000|NA
130481|LUXMI TEA CO. PVT. LTD.|20210331|12|INDAS|11205.7000|171.1000|2430.9000|4565.8000|NA|872.3000|34.7000|872.3000|1382.4000|NA
130481|LUXMI TEA CO. PVT. LTD.|20220331|12|INDAS|13545.6000|334.4000|2795.9000|4153.0000|220.2000|1737.9000|NA|1737.9000|633.3000|NA
130481|LUXMI TEA CO. PVT. LTD.|20230331|12|INDAS|14807.4000|NA|3331.4000|4517.7000|126.4000|1464.9000|NA|1464.9000|1972.3000|NA
131827|M L AGRO PRODUCTS PVT. LTD.|20170331|12|IGAAP|227.9000|1.5000|42.7000|12.0000|13.9000|NA|NA|NA|42.8000|144.8000
131827|M L AGRO PRODUCTS PVT. LTD.|20180331|12|IGAAP|436.1000|1.5000|45.5000|0.0000|11.9000|1.4000|NA|1.4000|84.1000|265.2000
131827|M L AGRO PRODUCTS PVT. LTD.|20190331|12|IGAAP|250.6000|NA|63.0000|NA|NA|4.2000|NA|4.2000|140.4000|28.4000
131827|M L AGRO PRODUCTS PVT. LTD.|20200331|12|IGAAP|NA|NA|97.5000|NA|NA|3.1000|NA|3.1000|84.8000|NA
131827|M L AGRO PRODUCTS PVT. LTD.|20210331|12|IGAAP|28.7000|NA|70.9000|0.5000|NA|20.5000|NA|20.5000|-60.1000|NA
131827|M L AGRO PRODUCTS PVT. LTD.|20220331|12|IGAAP|43.8000|NA|65.6000|0.3000|NA|20.9000|NA|20.9000|NA|NA
133152|MAIYAS BEVERAGES & FOODS PVT. LTD.|20160331|12|IGAAP|1243.9000|0.2000|292.4000|692.4000|137.1000|85.6000|1.2000|85.6000|NA|60.5000
133152|MAIYAS BEVERAGES & FOODS PVT. LTD.|20170331|12|IGAAP|1401.3000|0.7000|301.3000|550.7000|141.2000|19.9000|NA|19.9000|NA|70.0000
133152|MAIYAS BEVERAGES & FOODS PVT. LTD.|20180331|12|IGAAP|1681.7000|9.2000|437.8000|393.5000|157.2000|43.0000|3.6000|43.0000|NA|25.9000
134031|MADHU JAYANTI INTL. PVT. LTD.|20160331|12|IGAAP|2881.9000|NA|114.8000|NA|NA|91.2000|NA|91.2000|67.6000|NA
134031|MADHU JAYANTI INTL. PVT. LTD.|20170331|12|IGAAP|3007.3000|NA|145.2000|NA|NA|73.0000|NA|73.0000|120.9000|NA
134031|MADHU JAYANTI INTL. PVT. LTD.|20180331|12|IGAAP|3107.4000|NA|203.4000|NA|NA|60.7000|NA|60.7000|533.2000|NA
134031|MADHU JAYANTI INTL. PVT. LTD.|20190331|12|IGAAP|3626.7000|NA|247.2000|NA|NA|114.8000|NA|114.8000|168.9000|NA
134031|MADHU JAYANTI INTL. PVT. LTD.|20200331|12|IGAAP|3546.9000|NA|301.5000|NA|NA|390.0000|60.0000|390.0000|447.2000|NA
134031|MADHU JAYANTI INTL. PVT. LTD.|20210331|12|IGAAP|4348.9000|1.1000|293.3000|NA|NA|417.0000|0.3000|417.0000|-115.0000|NA
134031|MADHU JAYANTI INTL. PVT. LTD.|20220331|12|IGAAP|4349.2000|NA|325.2000|90.8000|23.3000|111.6000|NA|111.6000|55.9000|NA
134031|MADHU JAYANTI INTL. PVT. LTD.|20230331|12|IGAAP|4401.2000|NA|298.5000|307.5000|33.0000|48.5000|NA|48.5000|349.4000|NA
135671|MAHARASHTRA HYBRID SEEDS CO. PVT. LTD.|20160331|12|IGAAP|8030.2000|NA|1127.5000|1086.0000|NA|312.3000|85.4000|312.3000|NA|NA
135671|MAHARASHTRA HYBRID SEEDS CO. PVT. LTD.|20170331|12|INDAS|5248.0000|NA|1084.3000|1135.3000|NA|36.9000|NA|36.9000|-349.0000|NA
135671|MAHARASHTRA HYBRID SEEDS CO. PVT. LTD.|20180331|12|INDAS|4404.7000|NA|1055.2000|838.5000|NA|77.7000|12.5000|77.7000|-45.8000|NA
135671|MAHARASHTRA HYBRID SEEDS CO. PVT. LTD.|20190331|12|INDAS|NA|NA|85.9000|NA|NA|NA|NA|NA|-366.0000|NA
135700|MAHARASHTRA OIL EXTRACTIONS PVT. LTD.|20170331|12|IGAAP|10935.5000|NA|292.7000|368.7000|NA|157.8000|NA|157.8000|614.7000|NA
135700|MAHARASHTRA OIL EXTRACTIONS PVT. LTD.|20180331|12|IGAAP|9592.6000|NA|248.9000|476.5000|NA|22.3000|NA|22.3000|-434.9000|NA
135700|MAHARASHTRA OIL EXTRACTIONS PVT. LTD.|20190331|12|IGAAP|9319.8000|2.3000|112.6000|514.7000|NA|29.9000|NA|29.9000|761.9000|NA
135700|MAHARASHTRA OIL EXTRACTIONS PVT. LTD.|20200331|12|IGAAP|11589.4000|2.0000|125.5000|693.1000|NA|22.6000|NA|22.6000|-530.6000|NA
135700|MAHARASHTRA OIL EXTRACTIONS PVT. LTD.|20210331|12|IGAAP|17432.0000|2.5000|559.2000|758.1000|NA|24.5000|NA|24.5000|231.5000|234.0000
135700|MAHARASHTRA OIL EXTRACTIONS PVT. LTD.|20220331|12|IGAAP|23752.0000|4.2000|1257.8000|688.6000|NA|58.3000|NA|58.3000|497.8000|971.8000
139572|MANTORA OIL PRODUCTS PVT. LTD.|20200331|12|INDAS|20859.8000|72.9000|96.5000|37.9000|NA|34.3000|NA|34.3000|745.7000|NA
139572|MANTORA OIL PRODUCTS PVT. LTD.|20210331|12|INDAS|38619.5000|72.9000|109.0000|40.8000|NA|24.6000|NA|24.6000|1620.4000|NA
139572|MANTORA OIL PRODUCTS PVT. LTD.|20220331|12|INDAS|54138.7000|30.6000|117.3000|37.1000|NA|240.0000|NA|240.0000|1903.1000|NA
139572|MANTORA OIL PRODUCTS PVT. LTD.|20230331|12|INDAS|48184.4000|1.7000|126.0000|15.9000|NA|144.7000|NA|144.7000|2054.1000|NA
142526|UNITED SPIRITS LTD.|20160331|12|INDAS|235962.0000|NA|6112.0000|7305.0000|5151.0000|1311.0000|NA|1311.0000|2827.0000|NA
142526|UNITED SPIRITS LTD.|20170331|12|INDAS|254685.0000|NA|6421.0000|8697.0000|3670.0000|3420.0000|124.0000|3420.0000|6468.0000|NA
142526|UNITED SPIRITS LTD.|20180331|12|INDAS|260401.0000|NA|6226.0000|7628.0000|3570.0000|2539.0000|25.0000|2539.0000|9251.0000|NA
142526|UNITED SPIRITS LTD.|20190331|12|INDAS|283241.0000|NA|6202.0000|7804.0000|134.0000|3201.6000|49.6000|3201.6000|9483.0000|NA
142526|UNITED SPIRITS LTD.|20200331|12|INDAS|284075.0000|NA|4709.0000|1350.0000|7530.0000|2045.0000|231.0000|2045.0000|7832.0000|NA
142526|UNITED SPIRITS LTD.|20210331|12|INDAS|270794.0000|NA|5003.0000|947.0000|23.0000|2707.0000|188.0000|2707.0000|18177.0000|NA
142526|UNITED SPIRITS LTD.|20220331|12|INDAS|306257.0000|NA|5785.0000|1350.0000|16.0000|3561.0000|30.0000|3561.0000|9774.0000|NA
142526|UNITED SPIRITS LTD.|20230331|12|INDAS|274487.0000|NA|5364.0000|803.0000|8.0000|2500.0000|190.0000|2500.0000|6147.0000|NA
14373|AMWAY INDIA ENTERPRISES PVT. LTD.|20160331|12|INDAS|14376.0000|NA|976.0000|NA|NA|5607.4000|50.1000|5607.4000|837.1000|NA
14373|AMWAY INDIA ENTERPRISES PVT. LTD.|20170331|12|INDAS|16049.1000|NA|1161.1000|NA|NA|834.3000|35.0000|834.3000|803.1000|NA
14373|AMWAY INDIA ENTERPRISES PVT. LTD.|20180331|12|INDAS|NA|NA|1282.7000|NA|NA|518.6000|100.2000|518.6000|252.6000|NA
14373|AMWAY INDIA ENTERPRISES PVT. LTD.|20190331|12|INDAS|NA|NA|1433.4000|NA|NA|405.1000|97.3000|405.1000|1340.3000|NA
14373|AMWAY INDIA ENTERPRISES PVT. LTD.|20200331|12|INDAS|NA|NA|1504.2000|594.9000|NA|2791.5000|304.6000|2791.5000|812.3000|NA
14373|AMWAY INDIA ENTERPRISES PVT. LTD.|20210331|12|INDAS|NA|NA|1747.1000|462.7000|NA|755.1000|197.0000|755.1000|1837.5000|NA
14373|AMWAY INDIA ENTERPRISES PVT. LTD.|20220331|12|INDAS|NA|NA|1647.7000|410.1000|NA|661.6000|71.8000|661.6000|112.9000|NA
14373|AMWAY INDIA ENTERPRISES PVT. LTD.|20230331|12|INDAS|NA|NA|1405.6000|485.6000|NA|944.2000|401.2000|944.2000|1624.8000|NA
144943|METHONI TEA CO. LTD.|20160331|12|IGAAP|91.7000|NA|71.0000|NA|NA|1.5000|NA|1.5000|-24.7000|NA
144943|METHONI TEA CO. LTD.|20170331|12|IGAAP|125.5000|NA|82.5000|NA|NA|10.2000|NA|10.2000|-10.1000|NA
145770|MIDLAND RUBBER & PRODUCE CO. LTD.|20160331|12|IGAAP|264.7000|NA|176.2000|NA|NA|8.9000|NA|8.9000|36.6000|NA
145770|MIDLAND RUBBER & PRODUCE CO. LTD.|20170331|12|IGAAP|334.7000|NA|202.8000|NA|NA|9.3000|NA|9.3000|436.9000|NA
145770|MIDLAND RUBBER & PRODUCE CO. LTD.|20180331|12|IGAAP|343.7000|NA|212.1000|NA|NA|5.7000|NA|5.7000|81.7000|NA
145770|MIDLAND RUBBER & PRODUCE CO. LTD.|20190331|12|IGAAP|374.9000|NA|215.1000|NA|NA|28.5000|NA|28.5000|206.6000|NA
145770|MIDLAND RUBBER & PRODUCE CO. LTD.|20200331|12|IGAAP|514.7000|NA|245.1000|NA|NA|21.4000|NA|21.4000|291.8000|NA
145770|MIDLAND RUBBER & PRODUCE CO. LTD.|20210331|12|IGAAP|623.0000|NA|263.4000|NA|NA|23.9000|NA|23.9000|263.0000|NA
145770|MIDLAND RUBBER & PRODUCE CO. LTD.|20220331|12|IGAAP|504.6000|NA|245.5000|NA|NA|44.0000|NA|44.0000|41.7000|NA
146104|MILKFOOD LTD.|20160331|12|IGAAP|3723.3000|NA|118.8000|223.9000|128.2000|65.6000|NA|65.6000|76.5000|NA
146104|MILKFOOD LTD.|20170331|12|INDAS|3851.6000|NA|118.4000|186.5000|93.6000|86.7000|NA|86.7000|265.8000|NA
146104|MILKFOOD LTD.|20180331|12|INDAS|4799.2000|NA|145.3000|122.5000|76.2000|49.9000|NA|49.9000|273.0000|NA
146104|MILKFOOD LTD.|20190331|12|INDAS|5240.1000|NA|196.6000|93.6000|80.3000|102.1000|NA|102.1000|339.1000|NA
146104|MILKFOOD LTD.|20200331|12|INDAS|5406.6000|NA|245.7000|122.4000|135.8000|249.6000|NA|249.6000|191.2000|NA
146104|MILKFOOD LTD.|20210331|12|INDAS|3607.9000|NA|208.9000|160.0000|104.5000|99.7000|NA|99.7000|133.3000|NA
146104|MILKFOOD LTD.|20220331|12|INDAS|3055.7000|NA|222.2000|175.1000|63.7000|54.7000|NA|54.7000|142.0000|NA
146104|MILKFOOD LTD.|20230331|12|INDAS|4449.5000|NA|221.8000|719.2000|125.8000|147.8000|NA|147.8000|-296.9000|NA
147792|MODI INDUSTRIES LTD.|20160331|12|IGAAP|3542.1000|NA|307.9000|572.3000|161.3000|26.2000|NA|26.2000|-13.2000|NA
147792|MODI INDUSTRIES LTD.|20170331|12|IGAAP|4216.1000|NA|268.2000|583.5000|153.4000|11.5000|NA|11.5000|87.8000|NA
147792|MODI INDUSTRIES LTD.|20180331|12|IGAAP|5025.2000|NA|263.3000|596.1000|175.3000|26.6000|0.1000|26.6000|-134.7000|NA
147792|MODI INDUSTRIES LTD.|20190331|12|IGAAP|6997.6000|NA|303.3000|691.8000|165.7000|27.4000|NA|27.4000|29.0000|NA
147792|MODI INDUSTRIES LTD.|20200331|12|IGAAP|8746.6000|NA|328.9000|502.1000|191.4000|32.8000|NA|32.8000|297.0000|NA
148031|MOHAN BREWERIES & DISTILLERIES LTD.|20160331|12|IGAAP|5000.8000|NA|298.2000|602.6000|NA|166.1000|108.6000|166.1000|NA|NA
148031|MOHAN BREWERIES & DISTILLERIES LTD.|20170331|12|IGAAP|4952.5000|NA|277.0000|1290.7000|NA|7.6000|NA|7.6000|312.4000|NA
148031|MOHAN BREWERIES & DISTILLERIES LTD.|20180331|12|IGAAP|1555.3000|NA|314.9000|3274.5000|NA|6.6000|NA|6.6000|-930.5000|NA
148031|MOHAN BREWERIES & DISTILLERIES LTD.|20190331|12|IGAAP|7882.1000|NA|343.1000|2839.3000|NA|16.3000|NA|16.3000|1494.6000|NA
148031|MOHAN BREWERIES & DISTILLERIES LTD.|20200331|12|IGAAP|9051.9000|NA|326.0000|1922.3000|NA|57.2000|NA|57.2000|349.7000|NA
148031|MOHAN BREWERIES & DISTILLERIES LTD.|20210331|12|IGAAP|14088.5000|NA|328.1000|124.2000|NA|46.6000|NA|46.6000|3452.7000|NA
148031|MOHAN BREWERIES & DISTILLERIES LTD.|20220331|12|IGAAP|14915.5000|NA|403.1000|132.7000|NA|75.0000|NA|75.0000|937.6000|NA
148094|MOHAN MEAKIN LTD.|20160331|12|IGAAP|2977.5000|3.9000|212.6000|65.4000|76.9000|52.4000|3.8000|52.4000|280.3000|254.7000
148094|MOHAN MEAKIN LTD.|20170331|12|INDAS|2780.2000|3.1000|221.3000|15.5000|73.2000|57.7000|NA|57.7000|252.8000|NA
148094|MOHAN MEAKIN LTD.|20180331|12|INDAS|2976.1000|1.1000|237.7000|3.7000|43.5000|53.7000|NA|53.7000|285.7000|NA
148094|MOHAN MEAKIN LTD.|20190331|12|INDAS|5377.9000|NA|268.9000|5.4000|44.1000|203.6000|NA|203.6000|493.7000|NA
148094|MOHAN MEAKIN LTD.|20200331|12|INDAS|5721.5000|NA|307.1000|5.3000|44.3000|110.8000|NA|110.8000|148.3000|NA
149446|ANHEUSER BUSCH INBEV INDIA LTD.|20160331|12|INDAS|37625.6000|28.5000|1693.9000|7378.1000|NA|1212.6000|24.0000|1212.6000|-394.3000|901.6000
149446|ANHEUSER BUSCH INBEV INDIA LTD.|20170331|12|INDAS|30232.4000|49.0000|1999.2000|9604.0000|NA|1237.7000|27.2000|1237.7000|2460.8000|NA
149446|ANHEUSER BUSCH INBEV INDIA LTD.|20180331|12|INDAS|30072.5000|22.6000|1699.4000|8754.3000|NA|5155.6000|71.8000|5155.6000|3276.6000|NA
14996|ANAPARAI ESTATES LTD.|20160331|12|IGAAP|163.0000|NA|112.6000|6.5000|0.6000|17.8000|0.4000|17.8000|5.8000|NA
14996|ANAPARAI ESTATES LTD.|20170331|12|IGAAP|150.2000|NA|121.5000|2.5000|2.0000|11.1000|0.3000|11.1000|-20.3000|NA
14996|ANAPARAI ESTATES LTD.|20180331|12|IGAAP|161.3000|NA|127.5000|0.5000|2.0000|18.3000|NA|18.3000|-1.2000|NA
14996|ANAPARAI ESTATES LTD.|20190331|12|IGAAP|174.5000|NA|141.6000|0.0000|0.5000|17.7000|NA|17.7000|16.1000|NA
14996|ANAPARAI ESTATES LTD.|20200331|12|IGAAP|136.7000|NA|134.6000|16.1000|3.3000|18.6000|NA|18.6000|-39.6000|NA
14996|ANAPARAI ESTATES LTD.|20210331|12|IGAAP|205.7000|NA|140.8000|23.4000|NA|14.0000|NA|14.0000|19.3000|NA
14996|ANAPARAI ESTATES LTD.|20220331|12|IGAAP|230.4000|NA|150.2000|32.1000|NA|44.1000|NA|44.1000|23.3000|NA
152228|N K INDUSTRIES LTD.|20160331|12|IGAAP|NA|NA|81.6000|NA|NA|246.4000|230.0000|246.4000|310.9000|34.7000
152228|N K INDUSTRIES LTD.|20170331|12|INDAS|NA|NA|89.9000|NA|NA|18.3000|NA|18.3000|32.8000|NA
152228|N K INDUSTRIES LTD.|20180331|12|INDAS|NA|NA|115.4000|NA|NA|666.3000|593.6000|666.3000|47.9000|NA
152228|N K INDUSTRIES LTD.|20190331|12|INDAS|4535.1000|NA|118.7000|NA|NA|29.2000|NA|29.2000|137.5000|NA
152228|N K INDUSTRIES LTD.|20200331|12|INDAS|865.5000|NA|29.2000|NA|NA|2.8000|NA|2.8000|-90.7000|NA
152228|N K INDUSTRIES LTD.|20210331|12|INDAS|NA|NA|29.6000|NA|NA|NA|NA|NA|36.1000|NA
152228|N K INDUSTRIES LTD.|20220331|12|INDAS|NA|NA|26.5000|NA|NA|NA|NA|NA|12.5000|NA
152228|N K INDUSTRIES LTD.|20230331|12|INDAS|NA|NA|25.3000|NA|NA|0.5000|NA|0.5000|4.6000|NA
152296|N K PROTEINS PVT. LTD.|20160331|12|IGAAP|22107.6000|15.7000|240.2000|33.2000|NA|141.3000|14.0000|141.3000|502.7000|1074.5000
152296|N K PROTEINS PVT. LTD.|20170331|12|IGAAP|25900.9000|30.2000|328.0000|42.1000|18.3000|207.5000|0.8000|207.5000|265.1000|1996.1000
152296|N K PROTEINS PVT. LTD.|20180331|12|IGAAP|33715.8000|60.8000|363.4000|50.0000|25.9000|140.6000|0.1000|140.6000|362.6000|4353.4000
152296|N K PROTEINS PVT. LTD.|20190331|12|IGAAP|32504.5000|32.9000|367.3000|26.4000|21.6000|97.2000|0.1000|97.2000|474.6000|2325.8000
152296|N K PROTEINS PVT. LTD.|20200331|12|IGAAP|37549.9000|16.2000|500.8000|17.3000|9.1000|309.2000|NA|309.2000|1013.1000|915.8000
152296|N K PROTEINS PVT. LTD.|20210331|12|INDAS|46810.8000|15.0000|752.5000|42.8000|20.0000|351.7000|NA|351.7000|-670.2000|NA
152296|N K PROTEINS PVT. LTD.|20220331|12|INDAS|54546.6000|140.0000|722.6000|45.6000|20.0000|255.7000|NA|255.7000|544.7000|NA
15321|ANDREW YULE & CO. LTD.|20160331|12|IGAAP|3846.1000|0.7000|1472.5000|200.7000|240.7000|99.0000|0.9000|99.0000|95.0000|44.9000
15321|ANDREW YULE & CO. LTD.|20170331|12|INDAS|4277.3000|1.4000|1442.6000|75.2000|0.1000|130.1000|0.5000|130.1000|64.8000|18.3000
15321|ANDREW YULE & CO. LTD.|20180331|12|INDAS|3527.9000|0.1000|1466.8000|0.2000|0.1000|107.3000|0.2000|107.3000|204.0000|36.3000
15321|ANDREW YULE & CO. LTD.|20190331|12|INDAS|2991.3000|NA|1497.9000|0.1000|0.1000|120.0000|NA|120.0000|-162.2000|22.3000
15321|ANDREW YULE & CO. LTD.|20200331|12|INDAS|2933.5000|NA|1609.2000|0.0000|0.2000|134.0000|0.1000|134.0000|-143.5000|36.0000
15321|ANDREW YULE & CO. LTD.|20210331|12|INDAS|3315.1000|NA|1641.1000|5.4000|0.1000|152.1000|NA|152.1000|-13.7000|43.5000
15321|ANDREW YULE & CO. LTD.|20220331|12|INDAS|3327.6000|0.2000|1649.7000|68.3000|0.1000|209.3000|0.3000|209.3000|-668.5000|51.1000
15321|ANDREW YULE & CO. LTD.|20230331|12|INDAS|3708.5000|NA|1642.3000|60.5000|0.4000|314.3000|0.3000|314.3000|570.2000|286.5000
153272|NAGA LTD.|20160331|12|IGAAP|3402.3000|NA|200.9000|795.3000|NA|135.1000|NA|135.1000|304.5000|NA
153272|NAGA LTD.|20170331|12|INDAS|4527.5000|NA|238.3000|779.3000|NA|474.2000|NA|474.2000|-358.7000|NA
153272|NAGA LTD.|20180331|12|INDAS|6015.6000|NA|310.2000|1236.9000|NA|360.0000|15.4000|360.0000|824.6000|9.3000
153272|NAGA LTD.|20190331|12|INDAS|6835.5000|NA|354.9000|1200.2000|NA|583.4000|1.0000|583.4000|1416.3000|NA
153272|NAGA LTD.|20200331|12|INDAS|9583.4000|NA|403.5000|1808.5000|NA|959.5000|1.5000|959.5000|396.1000|NA
153272|NAGA LTD.|20210331|12|INDAS|14479.6000|NA|480.5000|1917.1000|NA|402.4000|2.2000|402.4000|1018.2000|NA
153272|NAGA LTD.|20220331|12|INDAS|16401.5000|0.3000|547.3000|1837.0000|NA|NA|NA|NA|687.6000|NA
153272|NAGA LTD.|20230331|12|INDAS|20587.4000|5.0000|734.4000|2455.5000|NA|935.2000|0.8000|935.2000|1507.0000|NA
155448|NATH BIO-GENES (INDIA) LTD.|20220331|12|INDAS|2543.0000|NA|249.5000|6.6000|7.1000|NA|NA|NA|170.5000|19.2000
155448|NATH BIO-GENES (INDIA) LTD.|20230331|12|INDAS|2718.3000|NA|232.0000|4.0000|7.3000|25.6000|0.7000|25.6000|383.6000|80.8000
157017|NEELAMALAI AGRO INDS. LTD.|20160331|12|IGAAP|303.9000|7.2000|126.9000|NA|NA|10.4000|NA|10.4000|85.2000|217.1000
157017|NEELAMALAI AGRO INDS. LTD.|20170331|12|INDAS|266.7000|2.2000|116.7000|NA|NA|14.1000|NA|14.1000|7.5000|200.6000
157017|NEELAMALAI AGRO INDS. LTD.|20180331|12|INDAS|276.4000|7.3000|133.7000|NA|NA|7.8000|NA|7.8000|-33.1000|NA
157017|NEELAMALAI AGRO INDS. LTD.|20190331|12|INDAS|332.1000|10.2000|153.3000|NA|NA|14.2000|NA|14.2000|18.8000|NA
157017|NEELAMALAI AGRO INDS. LTD.|20200331|12|INDAS|242.1000|6.6000|139.3000|NA|NA|0.4000|NA|0.4000|-26.8000|NA
157017|NEELAMALAI AGRO INDS. LTD.|20210331|12|INDAS|283.1000|1.3000|129.4000|NA|NA|6.7000|NA|6.7000|46.9000|NA
157017|NEELAMALAI AGRO INDS. LTD.|20220331|12|INDAS|275.0000|0.2000|146.6000|NA|NA|9.9000|NA|9.9000|-43.3000|NA
157017|NEELAMALAI AGRO INDS. LTD.|20230331|12|INDAS|238.4000|0.1000|149.8000|NA|NA|12.2000|NA|12.2000|-23.5000|NA
157454|NELLIAMPATHY TEA & PRODUCE CO. LTD.|20160331|12|IGAAP|141.9000|NA|86.2000|NA|NA|0.3000|NA|0.3000|-11.7000|NA
157454|NELLIAMPATHY TEA & PRODUCE CO. LTD.|20170331|12|IGAAP|190.6000|NA|101.2000|NA|NA|0.7000|NA|0.7000|2.6000|NA
157454|NELLIAMPATHY TEA & PRODUCE CO. LTD.|20180331|12|IGAAP|208.9000|NA|109.0000|NA|NA|0.1000|NA|0.1000|2.4000|NA
157454|NELLIAMPATHY TEA & PRODUCE CO. LTD.|20190331|12|IGAAP|224.9000|NA|109.3000|NA|NA|2.2000|NA|2.2000|-0.2000|NA
157454|NELLIAMPATHY TEA & PRODUCE CO. LTD.|20200331|12|IGAAP|263.4000|NA|122.1000|NA|NA|4.1000|NA|4.1000|5.0000|NA
157454|NELLIAMPATHY TEA & PRODUCE CO. LTD.|20210331|12|IGAAP|365.3000|NA|131.3000|NA|NA|4.5000|NA|4.5000|60.1000|NA
157454|NELLIAMPATHY TEA & PRODUCE CO. LTD.|20220331|12|IGAAP|299.4000|NA|119.7000|NA|NA|5.4000|NA|5.4000|-7.9000|NA
15788|MODI NATURALS LTD.|20210331|12|INDAS|4354.2000|NA|211.5000|1.0000|1.0000|16.2000|0.1000|16.2000|103.5000|15.6000
15788|MODI NATURALS LTD.|20220331|12|INDAS|4719.1000|NA|223.5000|3.8000|1.9000|91.8000|0.1000|91.8000|NA|22.0000
15788|MODI NATURALS LTD.|20230331|12|INDAS|4147.5000|NA|233.8000|877.8000|57.1000|28.1000|0.1000|28.1000|NA|6.3000
159736|NILGIRI DAIRY FARM PVT. LTD.|20160331|12|INDAS|2125.2000|NA|228.3000|NA|NA|88.6000|3.7000|88.6000|-131.8000|NA
