ca_finance1_cocode|ca_company_name|ca_finance1_year|ca_ann_rep_months|ca_fs_format|ca_sale_of_goods
607082|HANSUM INDIA ELECTRONICS PVT. LTD.|20190331|12|IGAAP|NA
607082|HANSUM INDIA ELECTRONICS PVT. LTD.|20200331|12|IGAAP|NA
607082|HANSUM INDIA ELECTRONICS PVT. LTD.|20210331|12|IGAAP|NA
607082|HANSUM INDIA ELECTRONICS PVT. LTD.|20220331|12|IGAAP|NA
607124|MATHWORKS INDIA PVT. LTD.|20170331|12|IGAAP|NA
607124|MATHWORKS INDIA PVT. LTD.|20180331|12|IGAAP|NA
607168|HEAD DIGITAL WORKS PVT. LTD.|20180331|13|INDAS|NA
607168|HEAD DIGITAL WORKS PVT. LTD.|20190331|12|INDAS|NA
607168|HEAD DIGITAL WORKS PVT. LTD.|20200331|12|INDAS|NA
607168|HEAD DIGITAL WORKS PVT. LTD.|20210331|12|INDAS|NA
607168|HEAD DIGITAL WORKS PVT. LTD.|20220331|12|INDAS|NA
607453|SALSONS IMPEX PVT. LTD.|20190331|12|IGAAP|NA
607453|SALSONS IMPEX PVT. LTD.|20200331|12|IGAAP|NA
607453|SALSONS IMPEX PVT. LTD.|20210331|12|IGAAP|NA
607536|TIETO INDIA PVT. LTD.|20170331|12|IGAAP|NA
607548|MOGLI LABS (INDIA) PVT. LTD.|20230331|12|INDAS|NA
607582|BIGC MOBILES PVT. LTD.|20190331|12|IGAAP|NA
607582|BIGC MOBILES PVT. LTD.|20200331|12|IGAAP|NA
607582|BIGC MOBILES PVT. LTD.|20210331|12|IGAAP|NA
607582|BIGC MOBILES PVT. LTD.|20220331|12|IGAAP|NA
607620|MOONFROG LABS PVT. LTD.|20170331|12|IGAAP|NA
607620|MOONFROG LABS PVT. LTD.|20180331|12|IGAAP|NA
607620|MOONFROG LABS PVT. LTD.|20190331|12|IGAAP|NA
607620|MOONFROG LABS PVT. LTD.|20200331|12|IGAAP|NA
607620|MOONFROG LABS PVT. LTD.|20210331|12|IGAAP|NA
607620|MOONFROG LABS PVT. LTD.|20220331|12|IGAAP|NA
607761|NARAYANI SONS INDIA PVT. LTD.|20200331|12|IGAAP|NA
607761|NARAYANI SONS INDIA PVT. LTD.|20210331|12|IGAAP|NA
607761|NARAYANI SONS INDIA PVT. LTD.|20220331|12|IGAAP|NA
608028|INTERNATIONAL MARKETING CORPN. PVT. LTD.|20190331|12|IGAAP|NA
608028|INTERNATIONAL MARKETING CORPN. PVT. LTD.|20200331|12|IGAAP|NA
608028|INTERNATIONAL MARKETING CORPN. PVT. LTD.|20210331|12|IGAAP|NA
608028|INTERNATIONAL MARKETING CORPN. PVT. LTD.|20220331|12|IGAAP|NA
608060|TRIKAL FOODS & AGRO PRODUCTS PVT. LTD.|20170331|12|IGAAP|3421.9000
608060|TRIKAL FOODS & AGRO PRODUCTS PVT. LTD.|20180331|12|IGAAP|1105.7000
608060|TRIKAL FOODS & AGRO PRODUCTS PVT. LTD.|20190331|12|IGAAP|2768.6000
608060|TRIKAL FOODS & AGRO PRODUCTS PVT. LTD.|20200331|12|INDAS|2995.1000
608060|TRIKAL FOODS & AGRO PRODUCTS PVT. LTD.|20210331|12|INDAS|1329.1000
608060|TRIKAL FOODS & AGRO PRODUCTS PVT. LTD.|20220331|12|INDAS|30.8000
608074|CAPITA INDIA PVT. LTD.|20170331|12|IGAAP|NA
608074|CAPITA INDIA PVT. LTD.|20180331|12|INDAS|NA
608074|CAPITA INDIA PVT. LTD.|20190331|12|INDAS|NA
608074|CAPITA INDIA PVT. LTD.|20200331|12|INDAS|NA
608074|CAPITA INDIA PVT. LTD.|20210331|12|INDAS|NA
608074|CAPITA INDIA PVT. LTD.|20220331|12|INDAS|NA
608103|CARGOSOL LOGISTICS LTD.|20170331|12|IGAAP|NA
608103|CARGOSOL LOGISTICS LTD.|20180331|12|IGAAP|NA
608103|CARGOSOL LOGISTICS LTD.|20190331|12|IGAAP|NA
608103|CARGOSOL LOGISTICS LTD.|20200331|12|IGAAP|NA
608103|CARGOSOL LOGISTICS LTD.|20210331|12|IGAAP|NA
608103|CARGOSOL LOGISTICS LTD.|20220331|12|IGAAP|NA
608103|CARGOSOL LOGISTICS LTD.|20230331|12|IGAAP|NA
608227|CHANSON MOTORS PVT. LTD.|20170331|12|IGAAP|NA
608227|CHANSON MOTORS PVT. LTD.|20180331|12|IGAAP|NA
608450|COLOR PALETTE PVT. LTD.|20180331|12|IGAAP|511.0000
608450|COLOR PALETTE PVT. LTD.|20190331|12|IGAAP|1883.9000
608450|COLOR PALETTE PVT. LTD.|20200331|12|IGAAP|2457.3000
608456|O C SPECIALITIES PVT. LTD.|20200331|12|IGAAP|2069.0000
608504|COMPETITION TEAM TECHNOLOGY (INDIA) PVT. LTD.|20170331|12|IGAAP|11345.2000
608504|COMPETITION TEAM TECHNOLOGY (INDIA) PVT. LTD.|20180331|12|IGAAP|7896.6000
608504|COMPETITION TEAM TECHNOLOGY (INDIA) PVT. LTD.|20190331|12|IGAAP|19738.0000
608504|COMPETITION TEAM TECHNOLOGY (INDIA) PVT. LTD.|20200331|12|INDAS|18819.9000
608504|COMPETITION TEAM TECHNOLOGY (INDIA) PVT. LTD.|20210331|12|INDAS|17389.9000
608525|UNITED CARBON SOLUTIONS PVT. LTD.|20200331|12|IGAAP|1980.7000
608525|UNITED CARBON SOLUTIONS PVT. LTD.|20210331|12|IGAAP|2635.4000
608525|UNITED CARBON SOLUTIONS PVT. LTD.|20220331|12|IGAAP|3326.9000
608526|I B S SOFTWARE PVT. LTD.|20170331|12|INDAS|NA
608526|I B S SOFTWARE PVT. LTD.|20180331|12|INDAS|NA
608526|I B S SOFTWARE PVT. LTD.|20190331|12|INDAS|NA
608526|I B S SOFTWARE PVT. LTD.|20200331|12|INDAS|NA
608526|I B S SOFTWARE PVT. LTD.|20210331|12|INDAS|NA
608526|I B S SOFTWARE PVT. LTD.|20220331|12|INDAS|NA
608526|I B S SOFTWARE PVT. LTD.|20230331|12|INDAS|NA
608638|TOWER RESEARCH CAPITAL MARKETS INDIA PVT. LTD.|20171231|12|IGAAP|NA
608638|TOWER RESEARCH CAPITAL MARKETS INDIA PVT. LTD.|20181231|12|IGAAP|NA
608638|TOWER RESEARCH CAPITAL MARKETS INDIA PVT. LTD.|20191231|12|INDAS|NA
608638|TOWER RESEARCH CAPITAL MARKETS INDIA PVT. LTD.|20201231|12|INDAS|NA
608638|TOWER RESEARCH CAPITAL MARKETS INDIA PVT. LTD.|20211231|12|INDAS|NA
608638|TOWER RESEARCH CAPITAL MARKETS INDIA PVT. LTD.|20221231|12|INDAS|NA
608690|ACUITY KNOWLEDGE SERVICES (INDIA) PVT. LTD.|20200331|12|IGAAP|NA
608690|ACUITY KNOWLEDGE SERVICES (INDIA) PVT. LTD.|20210331|12|IGAAP|NA
608690|ACUITY KNOWLEDGE SERVICES (INDIA) PVT. LTD.|20220331|12|IGAAP|NA
608755|C P P ASSISTANCE SERVICES PVT. LTD.|20190331|12|IGAAP|NA
608755|C P P ASSISTANCE SERVICES PVT. LTD.|20200331|12|IGAAP|NA
608755|C P P ASSISTANCE SERVICES PVT. LTD.|20210331|12|IGAAP|NA
608755|C P P ASSISTANCE SERVICES PVT. LTD.|20220331|12|IGAAP|NA
608755|C P P ASSISTANCE SERVICES PVT. LTD.|20230331|12|IGAAP|NA
608767|CRAYON SOFTWARE EXPERTS INDIA PVT. LTD.|20210331|12|IGAAP|NA
608767|CRAYON SOFTWARE EXPERTS INDIA PVT. LTD.|20220331|12|IGAAP|NA
608825|COURSE5 INTELLIGENCE LTD.|20170331|12|IGAAP|NA
608825|COURSE5 INTELLIGENCE LTD.|20180331|12|IGAAP|NA
608930|V5 GLOBAL SERVICES PVT. LTD.|20170331|12|IGAAP|NA
608930|V5 GLOBAL SERVICES PVT. LTD.|20180331|12|IGAAP|NA
608999|SHATRANJ TRADING PVT. LTD.|20200331|12|IGAAP|NA
608999|SHATRANJ TRADING PVT. LTD.|20210331|12|INDAS|NA
608999|SHATRANJ TRADING PVT. LTD.|20220331|12|INDAS|NA
609024|SAMAST TECHNOLOGIES PVT. LTD.|20200331|12|IGAAP|NA
609024|SAMAST TECHNOLOGIES PVT. LTD.|20210331|12|IGAAP|NA
609024|SAMAST TECHNOLOGIES PVT. LTD.|20220331|12|IGAAP|NA
609121|VARSITY EDUCATION MGMT. PVT. LTD.|20180331|12|INDAS|NA
609121|VARSITY EDUCATION MGMT. PVT. LTD.|20190331|12|INDAS|NA
609121|VARSITY EDUCATION MGMT. PVT. LTD.|20200331|12|INDAS|NA
609121|VARSITY EDUCATION MGMT. PVT. LTD.|20210331|12|INDAS|NA
609121|VARSITY EDUCATION MGMT. PVT. LTD.|20220331|12|INDAS|NA
609137|WINGS BRAND ACTIVATIONS INDIA PVT. LTD.|20190331|12|IGAAP|NA
609137|WINGS BRAND ACTIVATIONS INDIA PVT. LTD.|20200331|12|IGAAP|NA
609137|WINGS BRAND ACTIVATIONS INDIA PVT. LTD.|20210331|12|IGAAP|NA
609137|WINGS BRAND ACTIVATIONS INDIA PVT. LTD.|20220331|12|IGAAP|NA
609217|VIJETHA SUPERMARKETS PVT. LTD. (PART IX)|20170331|12|IGAAP|NA
609217|VIJETHA SUPERMARKETS PVT. LTD. (PART IX)|20180331|12|IGAAP|NA
609217|VIJETHA SUPERMARKETS PVT. LTD. (PART IX)|20190331|12|IGAAP|NA
609217|VIJETHA SUPERMARKETS PVT. LTD. (PART IX)|20200331|12|IGAAP|NA
609217|VIJETHA SUPERMARKETS PVT. LTD. (PART IX)|20210331|12|IGAAP|NA
609217|VIJETHA SUPERMARKETS PVT. LTD. (PART IX)|20220331|12|IGAAP|NA
609277|VERITAS SOFTWARE TECHNOLOGIES INDIA PVT. LTD.|20210331|12|IGAAP|NA
609277|VERITAS SOFTWARE TECHNOLOGIES INDIA PVT. LTD.|20220331|12|IGAAP|NA
609406|TRANWAY TECHNOLOGIES LTD.|20200331|12|IGAAP|NA
609406|TRANWAY TECHNOLOGIES LTD.|20210331|12|IGAAP|NA
609406|TRANWAY TECHNOLOGIES LTD.|20220331|12|IGAAP|NA
609406|TRANWAY TECHNOLOGIES LTD.|20230331|12|IGAAP|NA
609424|LIKHITHA INFRASTRUCTURE LTD.|20210331|12|INDAS|1906.2000
609424|LIKHITHA INFRASTRUCTURE LTD.|20220331|12|INDAS|2572.1000
609424|LIKHITHA INFRASTRUCTURE LTD.|20230331|12|INDAS|3649.6000
609546|INFLOW TECHNOLOGIES PVT. LTD. (2008)|20180331|12|IGAAP|NA
609546|INFLOW TECHNOLOGIES PVT. LTD. (2008)|20190331|12|IGAAP|NA
609546|INFLOW TECHNOLOGIES PVT. LTD. (2008)|20200331|12|IGAAP|NA
609546|INFLOW TECHNOLOGIES PVT. LTD. (2008)|20210331|12|INDAS|NA
609546|INFLOW TECHNOLOGIES PVT. LTD. (2008)|20220331|12|INDAS|NA
609586|D R N INFRASTRUCTURE PVT. LTD.|20200331|12|IGAAP|NA
609586|D R N INFRASTRUCTURE PVT. LTD.|20210331|12|IGAAP|NA
609586|D R N INFRASTRUCTURE PVT. LTD.|20220331|12|IGAAP|NA
609602|N N ISPAT PVT. LTD. (2004)|20170331|12|IGAAP|2926.4000
609602|N N ISPAT PVT. LTD. (2004)|20180331|12|IGAAP|3364.7000
609602|N N ISPAT PVT. LTD. (2004)|20200331|12|IGAAP|5138.7000
609602|N N ISPAT PVT. LTD. (2004)|20210331|12|IGAAP|5715.9000
609658|HIVELOOP TECHNOLOGY PVT. LTD.|20170331|10|IGAAP|NA
609658|HIVELOOP TECHNOLOGY PVT. LTD.|20180331|12|IGAAP|NA
609658|HIVELOOP TECHNOLOGY PVT. LTD.|20190331|12|INDAS|NA
609658|HIVELOOP TECHNOLOGY PVT. LTD.|20200331|12|INDAS|NA
609658|HIVELOOP TECHNOLOGY PVT. LTD.|20210331|12|INDAS|NA
609658|HIVELOOP TECHNOLOGY PVT. LTD.|20220331|12|INDAS|NA
609695|AVAADA VENTURES PVT. LTD.|20180331|12|INDAS|NA
609695|AVAADA VENTURES PVT. LTD.|20190331|12|INDAS|NA
609695|AVAADA VENTURES PVT. LTD.|20200331|12|INDAS|NA
609695|AVAADA VENTURES PVT. LTD.|20210331|12|INDAS|NA
609695|AVAADA VENTURES PVT. LTD.|20220331|12|INDAS|NA
609695|AVAADA VENTURES PVT. LTD.|20230331|12|INDAS|NA
609854|MEGHMANI ORGANICS LTD.|20200331|6|INDAS|6447.1000
609854|MEGHMANI ORGANICS LTD.|20210331|12|INDAS|15576.9000
609854|MEGHMANI ORGANICS LTD.|20220331|12|INDAS|24056.6000
609854|MEGHMANI ORGANICS LTD.|20230331|12|INDAS|24601.7000
610028|ARUNACHALA LOGISTICS PVT. LTD.|20180331|12|IGAAP|NA
610028|ARUNACHALA LOGISTICS PVT. LTD.|20190331|12|INDAS|NA
610028|ARUNACHALA LOGISTICS PVT. LTD.|20200331|12|INDAS|NA
610028|ARUNACHALA LOGISTICS PVT. LTD.|20210331|12|INDAS|NA
610028|ARUNACHALA LOGISTICS PVT. LTD.|20220331|12|INDAS|NA
610035|INTEGRATED PERSONNEL SERVICES LTD.|20170331|12|IGAAP|NA
610035|INTEGRATED PERSONNEL SERVICES LTD.|20180331|12|IGAAP|NA
610035|INTEGRATED PERSONNEL SERVICES LTD.|20190331|12|IGAAP|NA
610035|INTEGRATED PERSONNEL SERVICES LTD.|20200331|12|IGAAP|NA
610035|INTEGRATED PERSONNEL SERVICES LTD.|20210331|12|IGAAP|NA
610035|INTEGRATED PERSONNEL SERVICES LTD.|20220331|12|IGAAP|NA
610035|INTEGRATED PERSONNEL SERVICES LTD.|20230331|12|IGAAP|NA
610195|SURATWWALA BUSINESS GROUP LTD.|20220331|12|INDAS|NA
610195|SURATWWALA BUSINESS GROUP LTD.|20230331|12|INDAS|NA
610456|INDIA IMPEX LOGISTICS PVT. LTD.|20210331|12|IGAAP|NA
610456|INDIA IMPEX LOGISTICS PVT. LTD.|20220331|12|IGAAP|NA
610475|A T S GRAND REALTORS PVT. LTD.|20180331|12|IGAAP|NA
610475|A T S GRAND REALTORS PVT. LTD.|20190331|12|IGAAP|NA
610475|A T S GRAND REALTORS PVT. LTD.|20200331|12|IGAAP|NA
610475|A T S GRAND REALTORS PVT. LTD.|20210331|12|IGAAP|NA
611211|INOX WIND ENERGY LTD.|20210331|13|INDAS|NA
611211|INOX WIND ENERGY LTD.|20220331|12|INDAS|NA
611211|INOX WIND ENERGY LTD.|20230331|12|INDAS|NA
611534|FITWEL GASKET CO. (INDIA) PVT. LTD.|20210331|12|IGAAP|663.3000
611534|FITWEL GASKET CO. (INDIA) PVT. LTD.|20220331|12|IGAAP|806.5000
611654|KSOLVES INDIA LTD.|20200331|12|IGAAP|NA
611654|KSOLVES INDIA LTD.|20210331|12|IGAAP|NA
611654|KSOLVES INDIA LTD.|20220331|12|INDAS|NA
611654|KSOLVES INDIA LTD.|20230331|12|INDAS|NA
611786|PIRAMAL PHARMA LTD.|20220331|12|INDAS|63236.0000
611786|PIRAMAL PHARMA LTD.|20230331|12|INDAS|69587.6000
611981|HELLA INFRA MARKET PVT. LTD.|20200331|12|IGAAP|NA
611981|HELLA INFRA MARKET PVT. LTD.|20210331|12|INDAS|NA
611981|HELLA INFRA MARKET PVT. LTD.|20220331|12|INDAS|NA
611996|ELECTRONICS MART INDIA LTD.|20200331|12|INDAS|NA
611996|ELECTRONICS MART INDIA LTD.|20210331|12|INDAS|NA
611996|ELECTRONICS MART INDIA LTD.|20220331|12|INDAS|NA
611996|ELECTRONICS MART INDIA LTD.|20230331|12|INDAS|NA
614732|ADVAIT INFRATECH LTD.|20180331|12|IGAAP|NA
614732|ADVAIT INFRATECH LTD.|20190331|12|IGAAP|NA
614732|ADVAIT INFRATECH LTD.|20200331|12|IGAAP|NA
614732|ADVAIT INFRATECH LTD.|20210331|12|IGAAP|NA
614732|ADVAIT INFRATECH LTD.|20220331|12|IGAAP|NA
614732|ADVAIT INFRATECH LTD.|20230331|12|IGAAP|NA
614975|VELLVETTE LIFESTYLE PVT. LTD.|20220331|12|IGAAP|NA
615770|NAVI TECHNOLOGIES LTD.|20190331|4|INDAS|NA
615770|NAVI TECHNOLOGIES LTD.|20200331|12|INDAS|NA
615770|NAVI TECHNOLOGIES LTD.|20210331|12|INDAS|NA
615770|NAVI TECHNOLOGIES LTD.|20220331|12|INDAS|NA
616133|BAKERSVILLE INDIA PVT. LTD.|20210331|12|IGAAP|NA
616133|BAKERSVILLE INDIA PVT. LTD.|20220331|12|IGAAP|NA
616151|ACUTE SALES & MKTG. PVT. LTD.|20190331|12|IGAAP|NA
616151|ACUTE SALES & MKTG. PVT. LTD.|20200331|12|IGAAP|NA
616232|TARGETONE INNOVATIONS PVT. LTD.|20190331|12|IGAAP|150.0000
616232|TARGETONE INNOVATIONS PVT. LTD.|20200331|12|IGAAP|147.4000
616279|HONASA CONSUMER LTD.|20210331|12|INDAS|NA
616279|HONASA CONSUMER LTD.|20220331|12|INDAS|NA
616279|HONASA CONSUMER LTD.|20230331|12|INDAS|NA
616293|SANGHVI BEAUTY & TECHNOLOGIES PVT. LTD.|20210331|12|IGAAP|NA
