sa_finance1_cocode|sa_company_name|sa_finance1_year|sa_ann_rep_months|sa_fs_format|sa_sale_of_goods|sa_export_incentives|sa_salaries_bonus_pf|sa_long_term_borrowings|sa_curr_portion_lt_borrowings|sa_net_fixed_assets|sa_gross_fixed_ast_addn|sa_gross_intangible_assets_tot_addn|sa_gross_fixed_ast_addn|sa_cf_net_frm_op_activity|sa_export_goods
79050|GANPATI SUGAR INDS. LTD.|20190331|12|IGAAP|1565.0000|NA|124.5000|0.0000|4.1000|297.6000|NA|NA|NA|49.2000|NA
79050|GANPATI SUGAR INDS. LTD.|20200331|12|IGAAP|1473.9000|NA|122.1000|82.9000|NA|275.8000|NA|NA|NA|297.0000|NA
79050|GANPATI SUGAR INDS. LTD.|20210331|12|IGAAP|1410.0000|NA|96.0000|NA|NA|249.9000|NA|NA|NA|285.5000|NA
79050|GANPATI SUGAR INDS. LTD.|20220331|12|IGAAP|1365.6000|NA|94.1000|NA|NA|249.7000|17.5000|NA|17.5000|-21.4000|NA
7964|AGRAWAL COTSPIN PVT. LTD.|20160331|12|IGAAP|321.2000|NA|6.8000|4.1000|0.2000|7.7000|0.7000|NA|0.7000|-8.2000|NA
7964|AGRAWAL COTSPIN PVT. LTD.|20170331|12|IGAAP|617.4000|NA|6.6000|26.2000|NA|8.3000|0.9000|NA|0.9000|-26.5000|NA
7964|AGRAWAL COTSPIN PVT. LTD.|20180331|12|IGAAP|497.2000|NA|5.8000|18.3000|NA|7.5000|0.5000|NA|0.5000|18.7000|NA
7964|AGRAWAL COTSPIN PVT. LTD.|20190331|12|IGAAP|309.4000|NA|5.5000|15.1000|NA|6.1000|NA|NA|NA|16.0000|NA
7964|AGRAWAL COTSPIN PVT. LTD.|20200331|12|IGAAP|315.4000|NA|2.8000|30.7000|NA|8.6000|0.1000|NA|0.1000|6.4000|NA
7964|AGRAWAL COTSPIN PVT. LTD.|20210331|12|IGAAP|305.2000|NA|3.7000|33.2000|NA|10.1000|2.4000|NA|2.4000|6.1000|NA
7964|AGRAWAL COTSPIN PVT. LTD.|20220331|12|IGAAP|347.1000|NA|3.7000|33.4000|NA|9.3000|0.9000|NA|0.9000|13.1000|NA
80021|GAYATRI BIOORGANICS LTD.|20160331|12|IGAAP|NA|NA|NA|136.3000|102.1000|457.0000|7.3000|NA|7.3000|-264.9000|NA
80021|GAYATRI BIOORGANICS LTD.|20170331|12|INDAS|NA|NA|NA|17.0000|NA|NA|6.6000|NA|6.6000|-137.5000|NA
80021|GAYATRI BIOORGANICS LTD.|20180331|12|INDAS|NA|NA|NA|17.0000|NA|NA|134.6000|NA|134.6000|158.6000|NA
80021|GAYATRI BIOORGANICS LTD.|20190331|12|INDAS|NA|NA|NA|17.0000|NA|NA|NA|NA|NA|NA|NA
80021|GAYATRI BIOORGANICS LTD.|20200331|12|INDAS|NA|NA|2.5000|17.0000|NA|NA|NA|NA|NA|7.4000|NA
80021|GAYATRI BIOORGANICS LTD.|20210331|12|INDAS|NA|NA|2.8000|17.0000|NA|NA|NA|NA|NA|-5.2000|NA
80021|GAYATRI BIOORGANICS LTD.|20220331|12|INDAS|NA|NA|2.9000|17.0000|NA|NA|NA|NA|NA|-4.1000|NA
80021|GAYATRI BIOORGANICS LTD.|20230331|12|INDAS|16.7000|NA|1.4000|22.6000|NA|NA|NA|NA|NA|-5.6000|NA
80023|N C S SUGARS (NELLORE) LTD.|20160331|12|IGAAP|NA|NA|NA|1.4000|NA|9.2000|NA|NA|NA|45.5000|NA
80023|N C S SUGARS (NELLORE) LTD.|20170331|12|IGAAP|NA|NA|NA|0.4000|NA|9.1000|0.8000|NA|0.8000|-50.4000|NA
80023|N C S SUGARS (NELLORE) LTD.|20180331|12|IGAAP|NA|NA|NA|NA|NA|8.2000|NA|NA|NA|0.3000|NA
80023|N C S SUGARS (NELLORE) LTD.|20190331|12|IGAAP|NA|NA|NA|NA|NA|7.5000|NA|NA|NA|80.2000|NA
80023|N C S SUGARS (NELLORE) LTD.|20200331|12|IGAAP|13.0000|NA|0.4000|NA|NA|6.8000|NA|NA|NA|-24.0000|NA
80340|GEETA REFINERY PVT. LTD.|20160331|12|IGAAP|2786.9000|NA|12.8000|114.9000|NA|95.7000|0.2000|NA|0.2000|-38.0000|NA
80340|GEETA REFINERY PVT. LTD.|20170331|12|IGAAP|2739.0000|NA|11.1000|146.3000|NA|93.8000|14.0000|NA|14.0000|70.3000|NA
80340|GEETA REFINERY PVT. LTD.|20180331|12|IGAAP|2978.4000|NA|5.5000|246.7000|NA|186.0000|111.1000|NA|111.1000|-73.3000|NA
80340|GEETA REFINERY PVT. LTD.|20190331|12|IGAAP|2054.0000|NA|2.4000|129.3000|NA|165.4000|14.4000|NA|14.4000|52.4000|NA
80340|GEETA REFINERY PVT. LTD.|20200331|12|IGAAP|1789.0000|NA|15.7000|53.2000|NA|139.8000|2.6000|NA|2.6000|111.9000|NA
80340|GEETA REFINERY PVT. LTD.|20210331|12|IGAAP|1057.0000|NA|1.6000|69.9000|NA|117.1000|NA|NA|NA|60.0000|NA
80340|GEETA REFINERY PVT. LTD.|20220331|12|IGAAP|1322.9000|NA|1.6000|308.2000|NA|98.5000|0.3000|NA|0.3000|30.3000|NA
80489|GEM SUGARS LTD.|20150630|12|IGAAP|2411.8000|1.3000|110.4000|450.2000|NA|1300.2000|194.3000|NA|194.3000|189.8000|120.0000
80489|GEM SUGARS LTD.|20160331|9|IGAAP|2198.2000|NA|87.8000|436.0000|NA|1279.0000|21.4000|NA|21.4000|113.4000|196.9000
80489|GEM SUGARS LTD.|20170331|12|IGAAP|3502.2000|NA|121.8000|656.9000|NA|1233.2000|12.0000|NA|12.0000|632.1000|75.8000
80489|GEM SUGARS LTD.|20180331|12|IGAAP|2096.3000|NA|134.9000|611.6000|NA|2238.7000|1078.0000|NA|1078.0000|454.6000|NA
80489|GEM SUGARS LTD.|20190331|12|IGAAP|3135.2000|NA|151.8000|525.1000|NA|2299.4000|171.4000|NA|171.4000|501.3000|227.6000
80489|GEM SUGARS LTD.|20200331|12|IGAAP|2967.1000|NA|149.0000|520.7000|NA|2369.4000|175.8000|0.7000|175.8000|576.6000|NA
80489|GEM SUGARS LTD.|20210331|12|IGAAP|2608.7000|NA|158.6000|659.8000|NA|2354.9000|91.8000|NA|91.8000|NA|NA
80489|GEM SUGARS LTD.|20220331|12|IGAAP|3362.4000|NA|162.4000|588.8000|NA|2854.3000|624.5000|NA|624.5000|467.4000|NA
80678|GENERAL COMMODITIES PVT. LTD.|20160331|12|IGAAP|533.5000|10.3000|19.7000|NA|NA|82.7000|44.3000|NA|44.3000|56.7000|339.5000
80678|GENERAL COMMODITIES PVT. LTD.|20170331|12|IGAAP|535.0000|45.9000|20.6000|NA|NA|71.9000|0.4000|NA|0.4000|89.0000|417.7000
80678|GENERAL COMMODITIES PVT. LTD.|20180331|12|IGAAP|603.2000|13.5000|18.6000|NA|NA|64.3000|2.0000|NA|2.0000|-23.3000|308.8000
80678|GENERAL COMMODITIES PVT. LTD.|20190331|12|IGAAP|629.5000|15.9000|22.7000|NA|NA|58.4000|2.4000|NA|2.4000|-41.4000|349.7000
80678|GENERAL COMMODITIES PVT. LTD.|20200331|12|IGAAP|886.6000|25.0000|18.7000|31.5000|NA|54.3000|3.2000|NA|3.2000|-26.4000|564.4000
80678|GENERAL COMMODITIES PVT. LTD.|20210331|12|IGAAP|915.7000|38.2000|27.1000|83.1000|NA|49.9000|3.8000|NA|3.8000|NA|610.4000
80678|GENERAL COMMODITIES PVT. LTD.|20220331|12|IGAAP|775.8000|4.0000|30.0000|55.4000|NA|29.3000|2.2000|NA|2.2000|NA|508.1000
80925|GENOMICS BIOTECH LTD.|20160331|12|IGAAP|NA|NA|NA|13.6000|NA|0.0000|NA|NA|NA|NA|NA
80925|GENOMICS BIOTECH LTD.|20170331|12|IGAAP|NA|NA|NA|13.6000|NA|0.0000|NA|NA|NA|NA|NA
80925|GENOMICS BIOTECH LTD.|20180331|12|IGAAP|NA|NA|NA|13.6000|NA|0.0000|NA|NA|NA|NA|NA
80925|GENOMICS BIOTECH LTD.|20190331|12|IGAAP|NA|NA|NA|13.6000|NA|0.0000|NA|NA|NA|NA|NA
80925|GENOMICS BIOTECH LTD.|20200331|12|IGAAP|NA|NA|NA|13.6000|NA|0.0000|NA|NA|NA|NA|NA
80925|GENOMICS BIOTECH LTD.|20210331|12|IGAAP|NA|NA|0.5000|15.8000|NA|0.0000|NA|NA|NA|-0.6000|NA
80925|GENOMICS BIOTECH LTD.|20220331|12|IGAAP|NA|NA|0.6000|15.8000|NA|0.0000|NA|NA|NA|-0.7000|NA
81156|GERMAN GARDENS LTD.|20160331|12|IGAAP|NA|NA|0.3000|NA|NA|6.9000|NA|NA|NA|-1.5000|NA
81156|GERMAN GARDENS LTD.|20170331|12|IGAAP|NA|NA|NA|NA|NA|7.3000|0.5000|NA|0.5000|0.4000|NA
81156|GERMAN GARDENS LTD.|20180331|12|IGAAP|NA|NA|NA|NA|NA|7.2000|NA|NA|NA|-0.4000|NA
81156|GERMAN GARDENS LTD.|20190331|12|IGAAP|NA|NA|NA|NA|NA|7.2000|NA|NA|NA|-0.6000|NA
8124|AGRIMMCOR CREATIONS LTD.|20160331|12|IGAAP|NA|NA|NA|1.2000|NA|NA|NA|NA|NA|NA|NA
8124|AGRIMMCOR CREATIONS LTD.|20170331|12|IGAAP|NA|NA|NA|1.3000|NA|NA|NA|NA|NA|NA|NA
8124|AGRIMMCOR CREATIONS LTD.|20180331|12|IGAAP|NA|NA|NA|1.3000|NA|NA|NA|NA|NA|NA|NA
8124|AGRIMMCOR CREATIONS LTD.|20190331|12|IGAAP|NA|NA|NA|1.3000|11.9000|NA|NA|NA|NA|NA|NA
8124|AGRIMMCOR CREATIONS LTD.|20200331|12|IGAAP|NA|NA|NA|17.0000|NA|NA|NA|NA|NA|0.0000|NA
8124|AGRIMMCOR CREATIONS LTD.|20210331|12|IGAAP|NA|NA|NA|17.1000|NA|NA|NA|NA|NA|NA|NA
81353|GHAZIABAD ORGANICS LTD.|20160331|12|IGAAP|8.3000|NA|NA|145.1000|NA|128.9000|NA|NA|NA|24.7000|NA
81353|GHAZIABAD ORGANICS LTD.|20170331|12|IGAAP|NA|NA|NA|124.2000|NA|56.4000|NA|NA|NA|-3.4000|NA
81353|GHAZIABAD ORGANICS LTD.|20180331|12|IGAAP|NA|NA|0.1000|126.0000|NA|40.1000|NA|NA|NA|NA|NA
81353|GHAZIABAD ORGANICS LTD.|20190331|12|IGAAP|150.3000|NA|10.0000|310.7000|NA|204.7000|185.8000|NA|185.8000|NA|NA
81353|GHAZIABAD ORGANICS LTD.|20200331|12|IGAAP|418.9000|NA|25.2000|281.9000|NA|182.5000|19.5000|NA|19.5000|76.3000|NA
81353|GHAZIABAD ORGANICS LTD.|20210331|12|IGAAP|378.9000|NA|22.5000|281.9000|NA|174.0000|29.0000|NA|29.0000|56.8000|NA
81353|GHAZIABAD ORGANICS LTD.|20220331|12|IGAAP|559.2000|NA|17.1000|272.5000|NA|166.6000|28.7000|NA|28.7000|116.9000|NA
8153|AGRO DUTCH INDS. LTD.|20160331|12|IGAAP|63.7000|NA|12.6000|18.0000|NA|1731.6000|NA|NA|NA|612.5000|NA
8153|AGRO DUTCH INDS. LTD.|20170331|12|IGAAP|31.4000|NA|6.3000|18.0000|4168.8000|1531.6000|NA|NA|NA|NA|NA
81568|GILLANDERS ARBUTHNOT & CO. LTD.|20160331|12|IGAAP|6001.7000|68.9000|1208.2000|1254.5000|420.1000|2349.6000|214.6000|1.0000|214.6000|413.7000|1382.6000
81568|GILLANDERS ARBUTHNOT & CO. LTD.|20170331|12|INDAS|5609.0000|NA|1213.0000|1054.8000|322.6000|3554.6000|94.1000|0.1000|94.1000|446.6000|1107.8000
81568|GILLANDERS ARBUTHNOT & CO. LTD.|20180331|12|INDAS|5509.6000|NA|1272.6000|914.8000|343.8000|3496.8000|139.9000|0.9000|139.9000|516.6000|NA
81568|GILLANDERS ARBUTHNOT & CO. LTD.|20190331|12|INDAS|6099.5000|NA|1361.6000|874.2000|246.5000|3397.8000|83.0000|0.3000|83.0000|924.5000|NA
81568|GILLANDERS ARBUTHNOT & CO. LTD.|20200331|12|INDAS|5207.6000|NA|1315.6000|838.6000|271.3000|3274.8000|96.0000|3.7000|96.0000|553.3000|NA
81568|GILLANDERS ARBUTHNOT & CO. LTD.|20210331|12|INDAS|3448.2000|NA|984.7000|352.9000|324.2000|2336.1000|84.0000|1.0000|84.0000|655.8000|NA
81568|GILLANDERS ARBUTHNOT & CO. LTD.|20220331|12|INDAS|3337.2000|NA|1023.8000|335.2000|210.3000|2320.9000|78.6000|NA|78.6000|586.7000|NA
81568|GILLANDERS ARBUTHNOT & CO. LTD.|20230331|12|INDAS|3693.2000|NA|1121.4000|3.8000|86.6000|2307.5000|84.8000|NA|84.8000|498.6000|NA
8183|AGRO TECH FOODS LTD.|20160331|12|IGAAP|6476.8000|NA|387.7000|NA|NA|1765.9000|430.0000|13.3000|430.0000|-181.0000|7.9000
8183|AGRO TECH FOODS LTD.|20170331|12|INDAS|8060.0000|NA|396.9000|NA|NA|1873.9000|335.9000|4.4000|335.9000|1008.4000|7.7000
8183|AGRO TECH FOODS LTD.|20180331|12|INDAS|8439.9000|NA|423.1000|NA|NA|1846.8000|148.6000|NA|148.6000|614.8000|NA
8183|AGRO TECH FOODS LTD.|20190331|12|INDAS|8658.1000|NA|437.9000|NA|NA|1714.4000|257.9000|NA|257.9000|324.0000|NA
8183|AGRO TECH FOODS LTD.|20200331|12|INDAS|8756.5000|NA|432.3000|182.2000|9.4000|2039.2000|328.0000|NA|328.0000|440.2000|NA
8183|AGRO TECH FOODS LTD.|20210331|12|INDAS|9294.0000|NA|467.6000|124.5000|NA|2866.9000|1011.5000|1.8000|1011.5000|626.8000|NA
8183|AGRO TECH FOODS LTD.|20220331|12|INDAS|9148.3000|NA|469.2000|100.3000|NA|2913.8000|365.9000|2.1000|365.9000|-288.4000|NA
8183|AGRO TECH FOODS LTD.|20230331|12|INDAS|8467.4000|NA|478.7000|85.0000|NA|2965.5000|270.3000|18.2000|270.3000|223.9000|NA
82118|NARMADA DISTILLERIES PVT. LTD.|20160331|12|IGAAP|NA|NA|0.1000|NA|NA|14.1000|NA|NA|NA|0.0000|NA
82118|NARMADA DISTILLERIES PVT. LTD.|20170331|12|IGAAP|NA|NA|0.1000|NA|NA|11.6000|NA|NA|NA|-0.1000|NA
82118|NARMADA DISTILLERIES PVT. LTD.|20180331|12|IGAAP|NA|NA|NA|NA|NA|9.7000|NA|NA|NA|0.1000|NA
82118|NARMADA DISTILLERIES PVT. LTD.|20190331|12|IGAAP|NA|NA|NA|NA|NA|9.2000|NA|NA|NA|-0.2000|NA
82118|NARMADA DISTILLERIES PVT. LTD.|20200331|12|IGAAP|NA|NA|NA|0.2000|NA|8.7000|NA|NA|NA|0.1000|NA
82118|NARMADA DISTILLERIES PVT. LTD.|20210331|12|IGAAP|NA|NA|0.1000|0.2000|NA|8.1000|NA|NA|NA|0.0000|NA
82118|NARMADA DISTILLERIES PVT. LTD.|20220331|12|IGAAP|NA|NA|0.1000|0.2000|NA|7.6000|NA|NA|NA|0.0000|NA
82253|GLOBAL ACQUA PVT. LTD.|20160331|12|IGAAP|166.4000|NA|12.3000|NA|NA|77.4000|6.2000|NA|6.2000|21.5000|NA
82253|GLOBAL ACQUA PVT. LTD.|20170331|12|IGAAP|170.6000|NA|16.5000|NA|NA|72.7000|2.5000|NA|2.5000|30.0000|NA
82253|GLOBAL ACQUA PVT. LTD.|20180331|12|IGAAP|151.8000|NA|19.8000|108.2000|27.0000|663.9000|596.9000|NA|596.9000|-22.5000|NA
82253|GLOBAL ACQUA PVT. LTD.|20190331|12|IGAAP|430.9000|NA|26.8000|81.1000|27.0000|651.6000|32.6000|NA|32.6000|93.3000|NA
82253|GLOBAL ACQUA PVT. LTD.|20200331|12|IGAAP|679.8000|NA|29.3000|54.1000|27.0000|609.5000|3.3000|NA|3.3000|257.1000|NA
82253|GLOBAL ACQUA PVT. LTD.|20210331|12|INDAS|612.1000|NA|28.1000|6.8000|27.0000|573.2000|0.1000|NA|0.1000|203.4000|NA
82253|GLOBAL ACQUA PVT. LTD.|20220331|12|INDAS|447.0000|NA|31.1000|NA|NA|530.4000|1.2000|NA|1.2000|66.0000|NA
82357|GLOBAL FOODS LTD.|20160331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
82357|GLOBAL FOODS LTD.|20170331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|-0.1000|NA
82357|GLOBAL FOODS LTD.|20180331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
82357|GLOBAL FOODS LTD.|20190331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
82357|GLOBAL FOODS LTD.|20210331|12|IGAAP|NA|NA|0.1000|NA|NA|NA|NA|NA|NA|NA|NA
82357|GLOBAL FOODS LTD.|20220331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
82364|GLOBAL GREEN CO. LTD.|20160331|12|INDAS|2381.0000|126.7000|212.9000|22.5000|7.5000|736.8000|34.5000|0.8000|34.5000|58.9000|2070.2000
82364|GLOBAL GREEN CO. LTD.|20170331|12|INDAS|2021.2000|79.9000|197.1000|2.8000|1.3000|727.3000|62.3000|NA|62.3000|123.7000|1776.5000
82364|GLOBAL GREEN CO. LTD.|20180331|12|INDAS|2458.9000|118.3000|216.9000|3.4000|1.3000|727.2000|37.3000|NA|37.3000|NA|NA
82364|GLOBAL GREEN CO. LTD.|20190331|12|INDAS|2676.9000|156.4000|277.2000|3.8000|NA|711.6000|17.2000|0.2000|17.2000|362.3000|NA
82364|GLOBAL GREEN CO. LTD.|20200331|12|INDAS|2870.1000|152.1000|289.4000|2.5000|NA|710.5000|70.7000|1.3000|70.7000|182.9000|NA
82364|GLOBAL GREEN CO. LTD.|20210331|12|INDAS|3489.7000|17.2000|308.4000|55.8000|20.9000|766.2000|133.4000|0.8000|133.4000|202.8000|NA
82364|GLOBAL GREEN CO. LTD.|20211231|12|INDAS|3000.5000|106.3000|245.8000|289.8000|NA|807.8000|97.1000|0.3000|97.1000|159.5000|NA
82364|GLOBAL GREEN CO. LTD.|20221231|12|INDAS|4373.0000|76.3000|335.9000|126.7000|NA|774.1000|50.3000|0.1000|50.3000|538.4000|NA
82874|GOBIND SUGAR MILLS LTD. [MERGED]|20160331|12|INDAS|3044.1000|6.5000|134.6000|1594.2000|234.2000|2165.5000|1691.8000|NA|1691.8000|433.0000|NA
82874|GOBIND SUGAR MILLS LTD. [MERGED]|20170331|12|INDAS|3651.0000|18.1000|194.0000|1366.1000|293.1000|3855.9000|1805.5000|4.6000|1805.5000|1198.5000|NA
82874|GOBIND SUGAR MILLS LTD. [MERGED]|20180331|12|INDAS|2403.1000|NA|190.4000|2667.9000|313.9000|3991.1000|306.3000|NA|306.3000|-580.7000|NA
82874|GOBIND SUGAR MILLS LTD. [MERGED]|20190331|12|INDAS|4052.7000|NA|228.6000|4031.0000|714.9000|3948.0000|137.6000|NA|137.6000|-136.9000|NA
82874|GOBIND SUGAR MILLS LTD. [MERGED]|20200331|12|INDAS|5187.0000|234.0000|258.5000|4273.2000|1169.2000|5480.3000|1745.2000|NA|1745.2000|823.5000|NA
82874|GOBIND SUGAR MILLS LTD. [MERGED]|20210331|12|INDAS|7020.4000|285.2000|301.0000|4284.0000|1235.3000|5303.3000|101.5000|NA|101.5000|1214.2000|NA
82914|GODAVARI EDIBLE BRAN OIL PVT. LTD.|20160331|12|IGAAP|620.7000|NA|14.4000|75.9000|12.0000|130.9000|11.6000|NA|11.6000|23.3000|NA
82914|GODAVARI EDIBLE BRAN OIL PVT. LTD.|20170331|12|IGAAP|661.9000|NA|15.6000|19.4000|11.5000|123.3000|0.9000|NA|0.9000|8.9000|NA
82914|GODAVARI EDIBLE BRAN OIL PVT. LTD.|20180331|12|IGAAP|990.7000|NA|17.1000|11.5000|NA|112.9000|0.2000|NA|0.2000|28.5000|NA
82914|GODAVARI EDIBLE BRAN OIL PVT. LTD.|20190331|12|IGAAP|1327.0000|NA|18.2000|6.7000|NA|105.0000|0.1000|NA|0.1000|25.4000|NA
82914|GODAVARI EDIBLE BRAN OIL PVT. LTD.|20200331|12|IGAAP|1678.6000|NA|18.1000|6.5000|NA|99.5000|2.2000|NA|2.2000|23.0000|NA
82914|GODAVARI EDIBLE BRAN OIL PVT. LTD.|20210331|12|IGAAP|1803.3000|NA|18.4000|32.4000|0.4000|91.7000|NA|NA|NA|19.0000|NA
82914|GODAVARI EDIBLE BRAN OIL PVT. LTD.|20220331|12|IGAAP|2763.5000|NA|22.8000|21.3000|0.6000|129.9000|45.7000|NA|45.7000|60.2000|NA
82931|GODAVARI BIOREFINERIES LTD.|20160331|12|IGAAP|14216.5000|NA|619.9000|2295.1000|566.1000|4656.8000|515.9000|0.1000|515.9000|1934.0000|3564.7000
82931|GODAVARI BIOREFINERIES LTD.|20170331|12|INDAS|9851.5000|NA|688.4000|1603.3000|NA|6888.2000|356.4000|NA|356.4000|491.7000|NA
82931|GODAVARI BIOREFINERIES LTD.|20180331|12|INDAS|12180.2000|NA|695.9000|1382.3000|NA|7428.0000|1033.0000|NA|1033.0000|724.9000|NA
82931|GODAVARI BIOREFINERIES LTD.|20190331|12|INDAS|15422.7000|NA|770.3000|1348.8000|NA|6923.1000|59.7000|2.9000|59.7000|2859.5000|NA
82931|GODAVARI BIOREFINERIES LTD.|20200331|12|INDAS|14487.8000|NA|789.2000|1304.1000|NA|7328.7000|864.0000|NA|864.0000|2395.4000|NA
82931|GODAVARI BIOREFINERIES LTD.|20210331|12|INDAS|15262.6000|NA|764.1000|3328.0000|588.5000|7061.0000|203.0000|NA|203.0000|1288.2000|NA
82931|GODAVARI BIOREFINERIES LTD.|20220331|12|INDAS|16908.0000|NA|858.5000|3255.6000|710.6000|6657.4000|86.7000|NA|86.7000|404.3000|NA
82954|SOMAIYA PROPERTIES & INVSTS. PVT. LTD.|20160331|12|IGAAP|1.5000|NA|2.7000|NA|NA|47.8000|0.5000|NA|0.5000|3.5000|NA
82954|SOMAIYA PROPERTIES & INVSTS. PVT. LTD.|20170331|12|IGAAP|1.5000|NA|3.8000|NA|NA|54.2000|7.8000|NA|7.8000|-11.4000|NA
82954|SOMAIYA PROPERTIES & INVSTS. PVT. LTD.|20180331|12|IGAAP|1.8000|NA|2.8000|NA|NA|54.3000|2.0000|NA|2.0000|4.1000|NA
82954|SOMAIYA PROPERTIES & INVSTS. PVT. LTD.|20190331|12|IGAAP|3.7000|NA|10.1000|NA|NA|53.7000|1.4000|NA|1.4000|2.9000|NA
82954|SOMAIYA PROPERTIES & INVSTS. PVT. LTD.|20200331|12|IGAAP|5.2000|NA|8.7000|NA|NA|52.4000|NA|NA|NA|-19.9000|NA
82954|SOMAIYA PROPERTIES & INVSTS. PVT. LTD.|20210331|12|IGAAP|3.9000|NA|6.8000|39.6000|NA|68.7000|17.9000|NA|17.9000|-16.6000|NA
82954|SOMAIYA PROPERTIES & INVSTS. PVT. LTD.|20220331|12|IGAAP|3.1000|NA|6.7000|220.8000|NA|284.8000|218.4000|NA|218.4000|45.0000|NA
83010|GODREJ AGROVET LTD.|20160331|12|INDAS|33438.7000|NA|1221.0000|68.9000|760.9000|6906.8000|2030.6000|8.9000|2030.6000|399.0000|107.9000
83010|GODREJ AGROVET LTD.|20170331|12|INDAS|35920.5000|NA|1508.9000|67.0000|13.8000|7043.7000|788.5000|6.3000|788.5000|8012.3000|NA
83010|GODREJ AGROVET LTD.|20180331|12|INDAS|36580.6000|NA|1767.3000|53.5000|18.8000|6943.2000|503.8000|2.1000|503.8000|2412.4000|NA
83010|GODREJ AGROVET LTD.|20190331|12|INDAS|44508.4000|NA|1818.0000|32.4000|22.6000|8383.6000|2088.3000|9.8000|2088.3000|3625.6000|NA
83010|GODREJ AGROVET LTD.|20200331|12|INDAS|50662.1000|NA|1967.3000|223.1000|128.7000|9056.7000|1812.5000|14.4000|1812.5000|576.7000|NA
83010|GODREJ AGROVET LTD.|20210331|12|INDAS|43553.6000|NA|2155.5000|931.6000|245.6000|10170.2000|2008.3000|11.4000|2008.3000|-1002.4000|NA
83010|GODREJ AGROVET LTD.|20220331|12|INDAS|61247.0000|NA|2529.9000|233.7000|19.5000|10033.6000|836.0000|19.3000|836.0000|161.9000|NA
83010|GODREJ AGROVET LTD.|20230331|12|INDAS|68132.8000|NA|2406.7000|917.5000|20.7000|11747.7000|2664.4000|135.8000|2664.4000|7341.4000|NA
83294|GOKUL REFOILS & SOLVENT LTD.|20160331|12|IGAAP|16191.3000|NA|86.3000|150.0000|NA|1741.2000|924.6000|0.9000|924.6000|3807.1000|54.8000
83294|GOKUL REFOILS & SOLVENT LTD.|20170331|12|INDAS|2154.1000|NA|52.4000|166.2000|NA|1618.3000|14.6000|0.6000|14.6000|169.6000|NA
83294|GOKUL REFOILS & SOLVENT LTD.|20180331|12|INDAS|NA|0.2000|45.4000|NA|NA|10.8000|9.0000|NA|9.0000|79.7000|NA
83294|GOKUL REFOILS & SOLVENT LTD.|20190331|12|INDAS|NA|0.8000|22.0000|NA|NA|8.9000|NA|NA|NA|-140.9000|NA
83294|GOKUL REFOILS & SOLVENT LTD.|20200331|12|INDAS|NA|0.3000|21.3000|NA|NA|75.2000|0.1000|NA|0.1000|106.6000|NA
83294|GOKUL REFOILS & SOLVENT LTD.|20210331|12|INDAS|NA|NA|18.2000|NA|NA|5.9000|NA|NA|NA|248.8000|NA
83294|GOKUL REFOILS & SOLVENT LTD.|20220331|12|INDAS|NA|NA|19.7000|NA|NA|4.4000|NA|NA|NA|60.4000|NA
83294|GOKUL REFOILS & SOLVENT LTD.|20230331|12|INDAS|NA|NA|22.1000|NA|NA|3.4000|NA|NA|NA|-22.7000|NA
84275|GOODRICKE GROUP LTD.|20160331|15|INDAS|7332.4000|NA|2053.9000|NA|NA|2092.9000|380.1000|1.4000|380.1000|683.2000|1000.3000
84275|GOODRICKE GROUP LTD.|20170331|12|INDAS|6803.7000|NA|1757.7000|NA|NA|2168.7000|215.5000|0.6000|215.5000|603.4000|NA
84275|GOODRICKE GROUP LTD.|20180331|12|INDAS|7305.7000|NA|2135.3000|142.0000|49.0000|2503.3000|489.1000|203.0000|489.1000|235.9000|NA
84275|GOODRICKE GROUP LTD.|20190331|12|INDAS|7487.9000|NA|2216.3000|387.0000|40.0000|3001.7000|643.4000|NA|643.4000|396.8000|NA
84275|GOODRICKE GROUP LTD.|20200331|12|INDAS|7913.5000|NA|2499.3000|382.3000|65.0000|3152.2000|360.7000|NA|360.7000|403.8000|NA
84275|GOODRICKE GROUP LTD.|20210331|12|INDAS|8915.6000|NA|2671.3000|309.1000|65.0000|3133.8000|192.5000|3.4000|192.5000|176.3000|NA
84275|GOODRICKE GROUP LTD.|20220331|12|INDAS|8231.2000|NA|2905.7000|285.4000|106.1000|3156.1000|242.1000|NA|242.1000|674.0000|NA
84275|GOODRICKE GROUP LTD.|20230331|12|INDAS|8822.0000|NA|3068.4000|249.5000|46.6000|3174.9000|249.3000|1.4000|249.3000|98.8000|NA
84383|GOOMBIRA TEA CO. LTD.|20160331|12|IGAAP|44.3000|NA|12.0000|154.9000|NA|325.4000|27.7000|NA|27.7000|-9.1000|NA
84383|GOOMBIRA TEA CO. LTD.|20170331|12|INDAS|48.1000|NA|15.8000|158.9000|NA|338.1000|21.1000|NA|21.1000|22.2000|NA
84383|GOOMBIRA TEA CO. LTD.|20180331|12|INDAS|44.0000|NA|16.7000|156.4000|NA|351.1000|17.5000|NA|17.5000|-0.4000|NA
